"","V1"
"inaug_UlyssesSGrant_1_8",4
"inaug_UlyssesSGrant_1_9",4
"inaug_UlyssesSGrant_1_10",4
"inaug_UlyssesSGrant_1_11",4
"inaug_UlyssesSGrant_1_12",14
"inaug_UlyssesSGrant_1_13",9
"inaug_UlyssesSGrant_1_14",9
"inaug_UlyssesSGrant_1_15",9
"inaug_UlyssesSGrant_1_16",9
"inaug_UlyssesSGrant_1_17",9
"inaug_UlyssesSGrant_1_18",9
"inaug_UlyssesSGrant_1_19",9
"inaug_UlyssesSGrant_1_20",9
"inaug_UlyssesSGrant_1_21",9
"inaug_UlyssesSGrant_1_22",9
"inaug_UlyssesSGrant_1_23",9
"inaug_UlyssesSGrant_1_24",9
"inaug_UlyssesSGrant_1_25",9
"inaug_UlyssesSGrant_1_26",9
"inaug_UlyssesSGrant_1_27",9
"inaug_UlyssesSGrant_1_28",9
"inaug_UlyssesSGrant_1_29",9
"inaug_UlyssesSGrant_1_30",1
"inaug_UlyssesSGrant_1_31",9
"inaug_UlyssesSGrant_1_32",15
"inaug_UlyssesSGrant_1_33",15
"inaug_UlyssesSGrant_1_34",15
"inaug_UlyssesSGrant_1_35",4
"inaug_UlyssesSGrant_1_36",9
"inaug_UlyssesSGrant_1_37",1
"inaug_UlyssesSGrant_1_38",1
"inaug_UlyssesSGrant_1_39",1
"inaug_UlyssesSGrant_1_40",4
"inaug_UlyssesSGrant_1_41",1
"inaug_UlyssesSGrant_1_42",4
"inaug_UlyssesSGrant_1_43",4
"inaug_JamesGarfield_1_2",4
"inaug_JamesGarfield_1_3",4
"inaug_JamesGarfield_1_4",13
"inaug_JamesGarfield_1_5",13
"inaug_JamesGarfield_1_6",13
"inaug_JamesGarfield_1_7",13
"inaug_JamesGarfield_1_8",7
"inaug_JamesGarfield_1_9",6
"inaug_JamesGarfield_1_10",6
"inaug_JamesGarfield_1_11",10
"inaug_JamesGarfield_1_12",4
"inaug_JamesGarfield_1_13",4
"inaug_JamesGarfield_1_14",4
"inaug_JamesGarfield_1_15",7
"inaug_JamesGarfield_1_16",7
"inaug_JamesGarfield_1_17",7
"inaug_JamesGarfield_1_18",7
"inaug_JamesGarfield_1_19",7
"inaug_JamesGarfield_1_20",7
"inaug_JamesGarfield_1_21",7
"inaug_JamesGarfield_1_22",4
"inaug_JamesGarfield_1_23",4
"inaug_JamesGarfield_1_24",4
"inaug_JamesGarfield_1_25",4
"inaug_JamesGarfield_1_26",14
"inaug_JamesGarfield_1_27",8
"inaug_JamesGarfield_1_28",9
"inaug_JamesGarfield_1_29",1
"inaug_JamesGarfield_1_30",1
"inaug_JamesGarfield_1_31",9
"inaug_JamesGarfield_1_32",9
"inaug_JamesGarfield_1_33",9
"inaug_JamesGarfield_1_34",14
"inaug_JamesGarfield_1_35",14
"inaug_JamesGarfield_1_36",4
"inaug_JamesGarfield_1_37",4
"inaug_JamesGarfield_1_38",2
"inaug_JamesGarfield_1_39",8
"inaug_JamesGarfield_1_40",8
"inaug_JamesGarfield_1_41",8
"inaug_JamesGarfield_1_42",4
"inaug_JamesGarfield_1_43",4
"inaug_JamesGarfield_1_44",14
"inaug_JamesGarfield_1_45",14
"inaug_JamesGarfield_1_46",14
"inaug_JamesGarfield_1_47",6
"inaug_JamesGarfield_1_48",3
"inaug_JamesGarfield_1_49",6
"inaug_JamesGarfield_1_50",4
"inaug_JamesGarfield_1_51",8
"inaug_JamesGarfield_1_52",8
"inaug_JamesGarfield_1_53",8
"inaug_JamesGarfield_1_54",14
"inaug_JamesGarfield_1_55",14
"inaug_JamesGarfield_1_56",14
"inaug_JamesGarfield_1_57",14
"inaug_JamesGarfield_1_58",14
"inaug_JamesGarfield_1_59",14
"inaug_JamesGarfield_1_60",14
"inaug_JamesGarfield_1_61",14
"inaug_JamesGarfield_1_62",14
"inaug_JamesGarfield_1_63",14
